#Videos: id, id_parent (main video id), id_artist (from Artist table), name, video type (main/alternate/duplicate/dance), youtube link ID, views, likes, publishedon, lastupdate, dead (y means it was removed from youtube)
2954,745,60,"Ah Yeah","dance","iP2EdQokVSE",4839581,36902,"2015-04-19","2018-11-12 22:08:02","n"
2955,0,152,"Remember Me","main","F-Li_1m4G7k",635754,23779,"2018-09-10","2018-11-15 12:32:02","n"
2956,0,172,"Countless","main","6lE0AJzOb-I",9008340,537709,"2018-09-10","2018-11-15 13:06:01","n"
2957,0,54,"Beautiful Feeling","main","ltBiIr_QXac",1827088,181762,"2018-09-09","2018-11-15 13:07:52","n"
2958,0,229,"Mellow Mellow","main","Bce580BmQHc",109161,7350,"2018-09-09","2018-11-15 13:07:58","n"
2959,2955,152,"Remember Me","alternate","RrvdjyIL0fA",5560248,129153,"2018-09-10","2018-11-15 12:26:06","n"
2960,676,151,"Good Bye Bye","alternate","ZO2mqbsBRY8",947465,23689,"2014-07-16","2018-11-14 21:17:14","n"
2961,0,207,"The Way U Are","main","RXPFBbu3tiY",908766,7457,"2009-11-22","2018-11-14 21:22:02","n"
2962,0,280,"Naughty boy","main","DjrQGkFUnBo",1505736,129167,"2018-09-10","2018-11-15 12:31:05","n"
2963,0,1,"Heart","main","oeGoOebI6I0",101389,13243,"2018-09-11","2018-11-15 12:21:20","n"
2964,0,295,"Begin with the end","main","3p4Uwgpc9MU",460379,29045,"2018-09-15","2018-11-15 12:13:30","n"
2965,0,155,"One more shot","main","5wxANM2L3v4",157546,3612,"2018-09-13","2018-11-15 12:21:08","n"
2966,2874,36,"Rollin' (New version)","dance","teVGtThOj88",144595,7312,"2018-09-16","2018-11-15 12:08:01","n"
2967,0,80,"Lullaby","main","9RUeTYiJCyA",53752166,1378883,"2018-09-17","2018-11-15 14:29:29","n"
2968,2929,283,"Right Here","alternate","RgXgdLQ3ovQ",50960,0,"2018-09-17","2018-11-15 12:07:27","n"
2969,0,295,"I mean","main","2bY64rtP0wk",2182059,69101,"2018-09-18","2018-11-15 12:02:01","n"
2970,0,54,"Breaking Down (jp)","main","QmBaZKYEXN8",627680,56749,"2018-09-18","2018-11-15 12:04:01","n"
2971,0,231,"Phantomgate","main","XcsgjHFAa9Y",153894,10241,"2018-09-18","2018-11-15 02:01:04","n"
2972,0,218,"Save me, Save you","main","2wOBbRu3OOc",4330292,117260,"2018-09-19","2018-11-15 13:58:04","n"
2973,0,76,"Memoria (jp)","main","YTWwz6R6jy0",5313623,200802,"2018-09-19","2018-11-15 13:59:18","n"
2974,1884,94,"Very Very Very","duplicate","GdxvD7r58ng",1314842,43710,"2018-06-25","2018-11-15 11:32:07","n"
2975,1602,94,"Dream Girls","duplicate","8Zu_yO4pNEY",703081,24191,"2018-06-26","2018-11-15 09:52:07","n"
2976,1695,94,"Whatta Man (Good man)","duplicate","1eq9F-t02GY",3596529,92505,"2018-06-26","2018-11-15 10:20:07","n"
2977,0,56,"What","main","pN0dkjp1deQ",2508796,149340,"2018-09-20","2018-11-15 13:52:01","n"
2978,0,15,"White Noise","main","wBKzjuKBSTM",1579472,193608,"2018-09-20","2018-11-15 13:55:42","n"
2979,2443,265,"I.P.U.","dance","Qxde05RvVP8",4823936,218262,"2018-03-16","2018-11-13 21:34:01","n"
2980,0,331,"WondaLand","main","2n3m9xVqKiY",2329493,68309,"2015-03-16","2018-11-13 17:54:07","n"
2981,0,331,"Bang Diggy Bang Bang","main","mG1hMKTEV40",3183280,47510,"2015-03-18","2018-11-13 17:56:01","n"
2982,0,331,"Sweet Dream","main","eWN0_WcB2XE",318988,5712,"2015-12-23","2018-11-13 17:57:00","n"
2983,0,332,"Cactus","main","-VYJKjyRjik",4052995,234417,"2017-05-22","2018-11-15 14:22:01","n"
2984,0,332,"Take me higher","main","g4ELX7LyXDw",2707756,153263,"2018-06-07","2018-11-15 13:46:02","n"
2985,0,332,"Callin'","main","6uuBP8r3NV4",1996347,140142,"2017-10-18","2018-11-15 14:24:05","n"
2986,2985,332,"Callin'","dance","iq6s1mCT9BI",1133388,57512,"2017-10-29","2018-11-15 18:11:03","n"
2987,0,280,"Naughty Boy","main","nsmhCYtMyXo",1605348,99067,"2018-09-28","2018-11-15 13:43:04","n"
2988,0,220,"Marry Me","main","ZCrNjTvJmoM",10099,1724,"2018-09-26","2018-11-15 13:47:05","n"
2989,0,143,"If Only","main","OfEPinYMsI8",1006988,102302,"2018-09-26","2018-11-15 13:48:01","n"
2990,0,270,"Now or Never (jp)","main","EGXtvout49M",242728,25044,"2018-09-28","2018-11-15 13:44:03","n"
2991,0,189,"Animals","main","b7VReS2tMsI",2468638,177822,"2018-09-30","2018-11-15 13:36:02","n"
2992,0,95,"Goodbye Road","main","2O6dRaBbFoo",22353538,978675,"2018-10-01","2018-11-15 13:32:06","n"
2993,0,302,"I Don't Care","main","xzaZdHvk4uo",871964,102066,"2018-10-01","2018-11-15 13:33:38","n"
2994,2957,54,"Beautiful Feeling","alternate","l-nVkponq4M",261285,43128,"2018-10-03","2018-11-15 13:29:23","n"
2995,0,178,"All Night","main","KUh1fzZ5N4s",370505,14547,"2018-10-04","2018-11-15 13:26:01","n"
2996,2995,178,"All Night","duplicate","rcwJvgs53Ng",1143383,50261,"2018-10-04","2018-11-15 13:27:01","n"
2997,0,333,"Into You","main","hsJ2c3k_XeE",4606148,268457,"2018-10-04","2018-11-15 13:28:05","n"
2998,0,275,"She's in the rain","main","xBrTNZ5tRTQ",663534,105254,"2018-10-04","2018-10-19 17:16:34","y"
2999,0,267,"BAAM (jp)","main","1z0cVM5ttRg",11285219,238408,"2018-10-04","2018-11-15 14:51:24","n"
3000,0,127,"Give Me A Chance","main","ArF1OQFQHzw",4459723,517449,"2018-10-06","2018-11-15 13:24:04","n"
3001,2992,95,"Goodbye Road","alternate","f9J6lu4Bgaw",551512,89914,"2018-10-06","2018-11-15 13:25:46","n"
3002,0,98,"BbiBbi","main","nM0xDI5R50E",41833669,1012595,"2018-10-10","2018-11-15 14:19:29","n"
3003,0,125,"Hwi Hwi (jp)","main","pcwFW4i-Kzc",140163,5598,"2018-10-10","2018-11-15 13:19:14","n"
3004,0,35,"You're my","main","2vIt0Tz3bm4",21496,4620,"2018-10-10","2018-11-15 13:20:01","n"
3005,0,279,"Love Bomb","main","-SK6cvkK4c0",8129518,141086,"2018-10-10","2018-11-16 00:12:02","n"
3006,0,148,"Regular (eng)","main","gj-VU9oK2Yo",14991662,759038,"2018-10-08","2018-11-15 14:29:33","n"
3007,0,218,"Save me, Save you","main","lx7MTAnTOHM",508406,26790,"2018-10-08","2018-11-15 13:21:04","n"
3008,0,246,"You are in my eyes","main","3tUaHSN7Kf0",91372,10336,"2018-10-08","2018-11-15 13:22:01","n"
3009,0,189,"One more Time","main","7GqYSbc1tsM",25819364,1124433,"2018-10-08","2018-11-15 14:21:05","n"
3010,0,148,"Regular","main","Gif0E6jYakM",6599986,511224,"2018-10-11","2018-11-16 00:08:01","n"
3011,0,271,"Crush","main","bT2AMc8hI6A",4506860,197956,"2018-10-11","2018-11-16 00:06:02","n"
3012,0,293,"Senorita","main","yEdjN38YBCo",1258702,70648,"2018-10-11","2018-11-15 13:05:25","n"
3013,0,235,"I'm fine","main","_7rY4D5IsJo",47779,3064,"2018-10-13","2018-11-15 13:03:55","n"
3014,2997,333,"Into You","dance","HZffGnov7vQ",934162,71319,"2018-10-13","2018-11-15 13:04:02","n"
3015,0,272,"Niji (jp)","main","WPXWx8eVStg",56769,4287,"2018-10-14","2018-11-15 13:02:02","n"
3016,0,226,"Hello Tutorial","main","nqMYG2Riq54",4793363,0,"2018-10-15","2018-11-16 01:08:02","n"
3017,0,253,"Sober","main","T87wXAJe-_M",3007146,175791,"2018-04-18","2018-11-13 21:56:07","n"
3018,0,78,"HaHaHa Song","main","kZexoHRON9k",5729086,14999,"2009-06-07","2018-11-13 22:01:14","n"
3019,0,78,"Divine","main","dCItNuHQ7g4",1719420,30111,"2015-04-19","2018-11-13 22:11:04","n"
3020,0,255,"Being There","main","pfQfMpFGA80",1211559,48045,"2018-10-17","2018-11-16 00:53:03","n"
3021,3020,255,"Being There","duplicate","0AaKV2f0WnM",160742,13419,"2018-10-17","2018-11-16 01:01:05","n"
3022,0,49,"None","main","33hn0AQPT4k",602589,10007,"2018-10-17","2018-11-16 01:02:02","n"
3023,3005,279,"Love Bomb","dance","OQgfRQOJ190",1010038,37790,"2018-10-16","2018-11-16 01:04:02","n"
3024,2355,279,"Glass Shoes","duplicate","hXK6tWnvKR4",220479,11317,"2017-11-29","2018-11-15 17:10:02","n"
3025,2355,279,"Glass Shoes","dance","HiWx1nuGWbU",916656,15617,"2017-12-04","2018-11-15 17:14:02","n"
3026,0,279,"To Heart","main","iFUHS1Ei7qw",2539035,52583,"2018-01-24","2018-11-15 17:15:14","n"
3027,3026,279,"To Heart","dance","E6k1hRBfAMI",353669,8281,"2018-01-28","2018-11-15 17:17:39","n"
3028,0,279,"DKDK","main","B3KuJqe3Epg",4054062,83501,"2018-06-05","2018-11-15 13:47:20","n"
3029,3028,279,"DKDK","dance","NFJMwZQ5_zc",544318,14982,"2018-06-12","2018-11-15 13:29:58","n"
3030,3011,271,"Crush","alternate","FnqgyuFhZE8",335845,25718,"2018-10-18","2018-11-16 00:42:02","n"
3031,0,127,"Namanana","main","DlUsnZjfYZA",5167649,502146,"2018-10-19","2018-11-15 14:23:25","n"
3032,0,208,"Stay by my side (jp)","main","96K5RxgTfW4",3747097,152540,"2018-10-21","2018-11-16 00:02:02","n"
3033,0,15,"Lost at sea","main","kk4opcwRJAU",284316,46364,"2018-10-19","2018-11-16 00:04:02","n"
3034,0,335,"Wow Thing","main","KR5CtMLuiqQ",24854245,835479,"2018-09-28","2018-11-15 13:45:06","n"
3035,0,334,"Written in the stars","main","H4a-5BdZ5ck",7125414,616124,"2018-10-19","2018-11-15 14:35:03","n"
3036,3034,335,"Wow Thing","dance","2SO-qLst3po",4550790,227763,"2018-09-21","2018-11-15 13:50:02","n"
3037,0,165,"Be Natural (as SR14G pre debut)","main","rkZ9je4xSIY",6085546,125804,"2014-07-16","2018-11-15 15:54:01","n"
3038,0,302,"Let Me Out","main","333AbjpGqk8",9043666,150955,"2017-12-23","2018-11-12 20:03:13","n"
3039,0,288,"I am YOU","main","CNfodZluR-Q",19511035,522584,"2018-10-22","2018-11-15 13:54:04","n"
3040,0,143,"Shoot Out","main","MS10Zz49FHE",21606827,575696,"2018-10-22","2018-11-15 14:01:05","n"
3041,0,19,"Oh! my mistake","main","wX-e5rvmtas",980920,22687,"2018-10-16","2018-11-16 01:06:02","n"
3042,0,80,"Party (JB Solo)","main","-fH2l47-iBU",797038,123937,"2018-10-08","2018-11-15 13:23:12","n"
3043,0,80,"OMW (Yugyeom solo)","main","f_aL8uUqH94",611404,101323,"2018-09-30","2018-11-15 13:37:28","n"
3044,0,80,"Made It (Jinyoung solo)","main","BMmjAhh28Dg",820882,131019,"2018-09-21","2018-11-15 13:51:06","n"
3045,0,80,"Fine (Youngjae solo)","main","mRewfaCqqOw",532116,91244,"2018-09-20","2018-11-15 13:56:01","n"
3046,0,80,"Sunrise (BamBam solo)","main","-VL9wlSTPrY",778407,100543,"2018-09-19","2018-11-15 01:59:16","n"
3047,0,80,"My Youth (Jackson solo)","main","SP7jh3coTqU",808038,123041,"2018-09-18","2018-11-15 12:05:26","n"
3048,2967,80,"Lullaby","dance","tgA9zvfVJtg",2882119,234056,"2018-09-18","2018-11-15 12:06:02","n"
3049,0,33,"Woman","main","RlMg8FbcP7g",3711503,202231,"2018-10-24","2018-11-15 13:41:06","n"
3050,3041,19,"Oh! My mistake","alternate","rRdl0mvg9To",202567,9936,"2018-10-24","2018-11-15 13:53:56","n"
3051,3039,288,"I am you","main","z-_rQld7Rfg",270802,32201,"2018-10-25","2018-11-15 13:35:25","n"
3052,3008,246,"You are in my eyes","alternate","0SqaQCqa1Kc",3866,723,"2018-10-25","2018-11-15 13:37:26","n"
3053,0,136,"Run to You","main","Z3LGpb6PYM0",629466,4679,"2018-10-25","2018-11-15 13:40:02","n"
3054,0,136,"Teddy Bear","main","9h0SEeKAxBs",2824020,10714,"2012-03-15","2018-11-13 21:36:02","n"
3055,0,136,"Breakable Heart","main","bsT5pAQ2-lk",1428424,9523,"2013-04-25","2018-11-13 21:38:02","n"
3056,0,136,"Thank You My Dear","main","5qAVvJ4O_ck",458447,3184,"2014-09-11","2018-11-13 21:39:04","n"
3057,0,336,"Blossom Tears","main","qj4rn1I_dC8",4546204,68803,"2014-08-04","2018-11-13 21:40:01","n"
3058,0,136,"On&On","main","ErBthQuolTo",337634,3933,"2017-07-14","2018-11-13 21:41:04","n"
3059,0,136,"Love Story","main","WC2XFhRohRc",3209841,31254,"2016-11-28","2018-11-13 21:42:01","n"
3060,0,200,"Close","main","3sLnBZM5gJM",2769309,40076,"2012-09-04","2018-11-13 21:42:07","n"
3061,0,135,"Bluffing","main","0lKycvJdYew",29317,1075,"2018-10-28","2018-11-16 00:58:02","n"
3062,2990,270,"Now or Never","dance","O4bR1ezwsAA",54949,7742,"2018-10-26","2018-11-16 00:59:48","n"
3063,0,337,"La Vie en Rose","main","WZwr2a_lFWY",23480853,640308,"2018-10-29","2018-11-16 00:52:02","n"
3064,0,128,"Bohemian Rhapsody cover","main","5ZARzv21m14",241905,32929,"2018-10-18","2018-11-16 00:48:01","n"
3065,0,338,"Moonlight","main","l4uuJV2DnjI",58570,4263,"2018-05-10","2018-11-15 14:36:02","n"
3066,0,338,"Puppet","main","cJjIQP56CxU",228495,16377,"2017-05-23","2018-11-13 22:25:01","n"
3067,0,338,"Wake Me Up","main","Zy9wzvcofqM",93178,6227,"2018-03-08","2018-11-13 22:26:07","n"
3068,0,338,"Can't Stop","main","a-iPoUI47xs",81167,6355,"2017-10-22","2018-11-13 22:28:02","n"
3069,0,338,"The moment of glory (moonlight alternative)","alternate","-LQtb_56j90",26064,1538,"2018-05-28","2018-11-14 17:00:02","n"
3070,0,339,"Bad Girl","main","QcOz2jpoCkw",1052534,12882,"2015-11-16","2018-11-13 22:33:21","n"
3071,0,339,"A Bad Thing","main","vN4F02aA6rU",710998,10265,"2015-09-02","2018-11-13 22:35:44","n"
3072,0,339,"1,2,3","main","gzB41vHI9Vw",1083446,20552,"2014-10-21","2018-11-13 22:36:02","n"
3073,0,340,"Playback","main","FZU5Nqre3vE",3459630,62859,"2015-06-24","2018-11-13 22:43:11","n"
3074,0,340,"Isn't There","main","xzlMsvF73tE",576157,15031,"2015-09-01","2018-11-13 22:44:02","n"
3075,0,340,"Want you to say","main","mTjEJS6pjfo",7003461,197206,"2017-10-28","2018-11-13 22:46:02","n"
3076,3075,340,"Want you to say","main","08Mmm_g4PoY",725429,30453,"2017-11-06","2018-11-13 22:47:38","n"
3077,3073,340,"Playback","dance","cI7Vl3j6XCU",638482,13153,"2015-07-23","2018-11-13 22:50:01","n"
3078,0,239,"Color","main","ZKfpMkDk87I",1316879,22319,"2016-06-30","2018-11-13 22:53:07","n"
3079,0,239,"Kiss on the lips","main","GEhDA13d4lQ",1073494,28612,"2017-02-14","2018-11-13 22:54:02","n"
3080,0,239,"#LoveMe","main","UMOVGU-IyHY",911850,10303,"2015-06-08","2018-11-13 22:56:02","n"
3081,0,239,"Speed Up","main","_cVD9jQZje8",710209,15228,"2015-10-06","2018-11-13 22:58:02","n"
3082,0,239,"Anxious","main","rldxLIeHUNg",639871,5027,"2014-12-11","2018-11-13 22:59:50","n"
3083,0,239,"You seem busy","main","fbpszsQXoLs",484089,8716,"2017-01-24","2018-11-13 23:00:01","n"
3084,0,239,"Hallo","main","Jh67skcSSfk",155891,4124,"2015-11-11","2018-11-13 23:01:05","n"
3085,0,239,"All about","main","qOwXuU949_8",2798025,12989,"2013-09-10","2018-11-13 23:03:18","n"
3086,0,239,"You're my everything","main","OgnBBp95Ja0",1668824,5615,"2014-08-19","2018-11-13 23:04:01","n"
3087,0,288,"My Side","main","RfRceNaUjbM",637414,99284,"2018-10-29","2018-11-16 00:54:01","n"
3088,0,143,"Beautiful (duet ver)","main","R96KL_aHxTQ",499808,47547,"2018-10-29","2018-11-16 00:56:01","n"
3089,0,58,"Miss You","main","p4ANcj38ZrU",522113,54480,"2018-10-30","2018-11-16 00:50:02","n"
3090,0,207,"Jealous (jp)","main","VXYGHMGUXAo",1029923,25846,"2018-10-30","2018-11-16 00:51:05","n"
3091,3005,279,"Love Bomb (Halloween ver)","dance","LYA9KYfkVBE",480431,24749,"2018-10-31","2018-11-16 00:44:02","n"
3092,3039,288,"I am YOU","alternate","-9XS5sDgIcM",737834,92001,"2018-10-31","2018-11-16 00:46:02","n"
3093,3063,337,"La Vie en Rose","dance","hsMaygLZ3G4",2695152,116157,"2018-11-03","2018-11-16 00:33:36","n"
3094,3005,279,"Love Bomb","dance","2HceKU_T1Mg",46929,1072,"2018-11-03","2018-11-16 00:34:02","n"
3095,0,61,"Tempo","main","iwd8N6K-sLk",43147579,2626239,"2018-11-02","2018-11-16 00:35:46","n"
3096,0,56,"Wonderland","main","iITO8xBvcHI",150279,24345,"2018-11-02","2018-11-16 00:36:02","n"
3097,0,341,"Like a Flower","main","B6fTdRyaRO0",299626,27818,"2018-10-26","2018-11-16 01:00:01","n"
3098,0,341,"Hot Potato","main","y1iRckD1ys4",2631401,111986,"2018-01-03","2018-11-14 15:54:02","n"
3099,0,341,"The Real","main","WUYzVohEAyE",2567323,113876,"2017-08-02","2018-11-14 15:56:02","n"
3100,0,341,"How R U today","main","n5t0wpWJzkw",1331736,73703,"2018-05-16","2018-11-14 15:58:01","n"
3101,0,341,"Lonely","main","VFioNvNNs5Y",644871,24080,"2015-10-21","2018-11-14 15:59:08","n"
3102,3010,148,"Regular","dance","62-naLIOfXw",2374455,190808,"2018-11-01","2018-11-16 00:38:01","n"
3103,2917,149,"We go up","dance","wJTr5t-mvWE",2653685,225057,"2018-11-01","2018-11-16 00:41:05","n"
3104,3041,19,"Oh! My mistake","dance","EgGzcVrnoNg",147812,2104,"2018-11-01","2018-11-16 00:43:55","n"
3105,3002,98,"Bbi Bbi","dance","hngml3y2Rq8",7072714,376448,"2018-11-04","2018-11-16 00:31:05","n"
3106,3040,143,"Shoot out","dance","3oLG_rx1-lw",869703,104257,"2018-11-04","2018-11-16 00:32:01","n"
3107,0,346,"Hate","main","5gLNqR0HjQQ",1994647,12144,"2013-01-02","2018-11-14 22:18:02","n"
3108,0,346,"Still in Love","main","zvdtPC8SpME",1946969,7488,"2014-05-25","2018-11-14 22:19:09","n"
3109,0,346,"Ordinariness","main","AM9rcChqTvw",1088818,2656,"2011-05-18","2018-11-14 22:21:05","n"
3110,0,346,"Good boy","main","Stpp2XGMhuw",2506323,12381,"2012-05-16","2018-11-14 22:23:18","n"
3111,0,346,"My Ear's Candy","main","rMG1YtxHLB8",1571040,17263,"2011-08-23","2018-11-14 22:26:01","n"
3112,0,346,"All I need is your love","main","KRLAdeCg0is",510158,795,"2011-07-14","2018-11-14 22:26:07","n"
3113,0,346,"Like being shot by a bullet","main","uSdlduWm4HM",2963417,8752,"2011-06-29","2018-11-14 22:27:19","n"
3114,0,346,"Spring Rain","main","gMVtqqSwRj8",3667814,11239,"2013-04-21","2018-11-14 22:29:36","n"
3115,0,346,"Is Crying","main","dg-RdQdvfSM",1764842,5356,"2013-08-26","2018-11-14 22:31:00","n"
3116,0,346,"Fervor","main","mN2LEKQ3LGA",1228182,3970,"2014-05-06","2018-11-14 22:32:01","n"
3117,0,346,"See You Again","main","haasTYP3q48",2117186,12380,"2018-09-02","2018-11-15 12:41:05","n"
3118,0,347,"Happy Together","main","kYCW7Ea9p1E",3610178,26081,"2014-11-24","2018-11-15 12:04:07","n"
3119,0,347,"Shine Your Light","main","TT7AM-4lOY0",1155420,10017,"2015-04-12","2018-11-15 12:10:07","n"
3120,0,347,"Wild Flower","main","_hsrsmwHv0A",9249872,97777,"2014-04-02","2018-11-15 12:14:12","n"
3121,0,347,"The Other Day","main","SWlIzhwtFtw",2715627,27715,"2018-04-30","2018-11-15 12:24:07","n"
3122,0,347,"Beautiful Tomorrow","main","Gyoyz08f_O8",2939521,24460,"2016-10-02","2018-11-15 12:26:11","n"
3123,0,347,"The Day","main","zwvUnK-agb4",5031335,29281,"2018-07-07","2018-11-15 03:58:01","n"
3124,0,347,"Home","main","rtYikSrxdvs",2630457,20642,"2016-10-09","2018-11-15 12:36:09","n"
3125,0,347,"After love","main","c9Kxxaigatc",22283,340,"2011-07-03","2018-11-15 13:02:10","n"
3126,0,347,"Breath","main","oBKpJiVEcnU",19655167,60290,"2016-09-28","2018-11-15 06:02:02","n"
3127,0,348,"Well done","main","jQ1k7kH45Jw",1087078,3210,"2011-03-07","2018-11-15 13:12:07","n"
3128,0,348,"Monday to Sunday","main","Qd36eR0n_ag",92242,3701,"2018-06-04","2018-11-14 11:44:07","n"
3129,0,348,"Don't go","main","HA-yU_GAlfw",354485,3605,"2012-09-25","2018-11-15 13:18:12","n"
3130,0,348,"Gone too far","main","xTUmlXhETws",161333,1851,"2014-03-10","2018-11-15 13:26:07","n"
3131,0,348,"I ain't going home tonight","main","EQVPJxM9qow",559313,4305,"2013-09-04","2018-11-15 13:32:12","n"
3132,0,348,"Don't miss you","main","JobKox5HG-Q",518207,2596,"2015-11-17","2018-11-15 13:34:08","n"
3133,0,348,"At the Han","main","H5SgI6e5ic0",401403,2647,"2015-01-05","2018-11-15 13:50:07","n"
3134,0,348,"Draw a love","main","6n02qQsSioc",1459085,11613,"2016-08-31","2018-11-15 13:52:09","n"
3135,0,348,"Summer Night","main","M4ohgO3Ofp8",473737,2298,"2015-08-06","2018-11-15 13:56:07","n"
3136,0,354,"Waltz of the Wind","main","gEsb0S39Zz4",22232,271,"2018-05-17","2018-11-15 14:00:02","n"
3137,0,208,"Yes or Yes","main","mAKsZ26SabQ",65511936,1569683,"2018-11-05","2018-11-16 00:20:02","n"
3138,3063,337,"La Vie en Rose","alternate","UVrLmbx8Tr0",2629787,83420,"2018-11-05","2018-11-16 00:28:02","n"
3139,0,349,"Timeless","main","0pLa8NyS4Es",296589,929,"2015-08-03","2018-11-12 20:39:42","n"
3140,0,349,"As I Live","main","OEx1wcYIpwM",943861,2974,"2011-05-19","2018-11-12 20:40:02","n"
3141,0,349,"Love You","main","3dVB4KGVkbE",2140194,6072,"2015-08-19","2018-11-12 20:41:04","n"
3142,0,349,"Love","main","rn_besqEvAY",111698,321,"2015-08-04","2018-11-12 20:44:02","n"
3143,0,349,"By My Side","main","Jkf8TrvtjTk",17312529,32714,"2016-03-30","2018-11-12 20:46:02","n"
3144,0,349,"I Miss You","main","4eEMaOQKbm0",178507,541,"2015-08-04","2018-11-12 20:48:02","n"
3145,0,349,"I really did love you","main","uLOPuQ4lT2o",66472,295,"2015-08-03","2018-11-12 20:49:04","n"
3146,0,349,"Let's Meet Up Now","main","0iFJf5IAklo",104002,993,"2018-09-06","2018-11-15 12:22:04","n"
3147,0,349,"Christmas Story","main","mIcm2eyZUFM",95226,73,"2011-04-18","2018-11-12 20:50:01","n"
3148,0,350,"Paparazzi","main","kKY4p2WRx4s",713742,3755,"2011-02-16","2018-11-12 20:52:01","n"
3149,0,350,"Us That Day","main","Wph3-SCZaAE",116411,2187,"2015-11-05","2018-11-12 20:53:10","n"
3150,3148,350,"Paparazzi","dance","mI83vv_-H74",748898,4240,"2011-02-18","2018-11-12 20:55:36","n"
3152,0,114,"Those Days","main","SYWpF_w6azc",245908,9946,"2018-11-06","2018-11-16 00:18:02","n"
3153,0,361,"Forever Yours","main","BJUjR2N0aEM",1474724,192697,"2018-11-06","2018-11-16 00:19:04","n"
3154,0,362,"Goodbye","main","A-emJHnVtZ8",854301,27867,"2018-11-06","2018-11-16 00:22:02","n"
3155,0,81,"Not That Type","main","_2Nn5hH82k0",1291982,87497,"2018-11-06","2018-11-16 00:24:02","n"
3156,0,40,"Airplane pt2 (jp)","main","CxnJf0tWu48",16580961,1981231,"2018-11-06","2018-11-16 00:26:01","n"
3157,0,351,"Always love you","main","lKPV3N2LCVU",537745,9430,"2013-08-12","2018-11-13 16:20:01","n"
3158,0,352,"Night and Day","main","napCk8ZVlpw",408142,7236,"2014-05-11","2018-11-14 10:29:11","n"
3159,0,353,"Glory of love","main","-n6jUZKJyc8",53228,1067,"2013-05-30","2018-11-13 16:21:05","n"
3160,0,355,"Courting","main","yE5GjKLFXck",367943,2891,"2017-04-11","2018-11-13 16:22:02","n"
3161,0,356,"The World that is of you","main","rpdiN07DwNM",263032,3473,"2018-10-31","2018-11-16 00:47:57","n"
3162,0,357,"The art of seduction","main","XNgHLOFndZc",1815844,28786,"2013-03-13","2018-11-13 16:22:07","n"
3163,0,358,"Luv is","main","fr0w3dWqEe4",230734,2945,"2013-08-07","2018-11-14 11:20:01","n"
3164,0,359,"Dang Dang Dang","main","FEnDYVwW16o",147969,1152,"2012-04-20","2018-11-13 16:25:04","n"
3165,0,360,"An obvious Melo","main","gDa2gAyh8MM",279851,5433,"2017-02-22","2018-11-13 16:26:02","n"
3166,0,320,"Knock Knock (remix)","main","_Xgyys2zZc8",583833,22322,"2018-11-07","2018-11-15 13:49:57","n"
3167,0,352,"Breaking Down","main","Wgz3Otrbads",45020,2737,"2018-10-11","2018-11-15 13:07:49","n"
3168,0,352,"Heartsore Story","main","60A_f8clKog",5598649,20175,"2011-03-29","2018-11-14 10:33:56","n"
